Time [s],Angular Velocity [rad/s]
0.0020560380761523046,6.565374395556877
0.004112076152304609,41.2763753593185
0.006168114228456914,77.12285631591973
0.008224152304609218,124.25827170704265
0.010280190380761523,155.4526785714272
0.012336228456913827,183.51579301323383
0.014392266533066132,200.45045613913885
0.016448304609218437,225.70679205023188
0.01850434268537074,240.92547758978077
0.020560380761523046,245.88280349393145
0.022616418837675352,276.34519835550947
0.024672456913827655,302.0687225999308
0.026728494989979958,307.9168862335355
0.028784533066132264,294.3291642967885
0.03084057114228457,304.98885928379616
0.03289660921843687,315.73067840111406
0.034952647294589176,334.04928546766183
0.03700868537074148,325.1560947758417
0.03906472344689379,334.00286659792005
0.04112076152304609,332.0348413886059
0.043176799599198394,365.41208088749823
0.045232837675350704,360.7634201487826
0.04728887575150301,346.76551194844916
0.04934491382765531,337.5978666999012
0.05140095190380761,347.1813553707697
0.053456989979959915,362.5208687423057
0.055513028056112225,363.1031794273798
0.05756906613226453,366.57107895763494
0.05962510420841683,355.60635988187045
0.06168114228456914,373.4642857142707
0.06373718036072144,371.0749925712092
0.06579321843687375,355.9800860463394
0.06784925651302605,357.10372739188114
0.06990529458917835,378.2817853782068
0.07196133266533065,372.7070775192931
0.07401737074148296,363.1827322566559
0.07607340881763527,361.77715909809785
0.07812944689378758,373.0301413232746
0.08018548496993988,380.17627033033176
0.08224152304609218,365.2960525805645
0.08429756112224449,364.98210135483924
0.08635359919839679,362.92153320437455
0.08840963727454909,373.34174652844337
0.09046567535070141,368.0668398503965
0.09252171342685371,374.3126802004006
0.09457775150300601,373.32608766098286
0.09663378957915832,379.8234626830642
0.09868982765531062,369.16516846872815
0.10074586573146292,353.77239452310164
0.10280190380761522,363.02798728788747
0.10485794188376753,379.1905708475321
0.10691397995991983,377.08219030119113
0.10897001803607215,373.31095253924065
0.11102605611222445,369.316717617366
0.11308209418837675,379.8354369305828
0.11513813226452906,378.90974786210074
0.11719417034068136,368.22169107780644
0.11925020841683366,358.1316373290536
0.12130624649298596,369.8263580249606
0.12336228456913828,375.0476836948388
0.12541832264529057,374.3600880656095
0.1274743607214429,364.8878171103833
0.12953039879759518,377.8641504709858
0.1315864368737475,382.459390380571
0.1336424749498998,371.3675357912792
0.1356985130260521,353.490163117834
0.13775455110220441,374.24232122233065
0.1398105891783567,386.4669147572964
0.14186662725450902,364.60731110891584
0.1439226653306613,360.7437947981237
0.14597870340681363,378.16955490826865
0.14803474148296591,387.3951068144331
0.15009077955911823,373.6628010907812
0.15214681763527055,353.3563931497038
0.15420285571142284,371.5614799851393
0.15625889378757515,385.72950686989094
0.15831493186372744,363.95755416494455
0.16037096993987976,361.321696456223
0.16242700801603205,379.7359690804509
0.16448304609218437,389.81937007362393
0.16653908416833668,367.6138893129045
0.16859512224448897,358.4796120376707
0.1706511603206413,373.5171724446926
0.17270719839679358,372.5502744389347
0.1747632364729459,367.4576769409909
0.17681927454909818,367.89989756890037
0.1788753126252505,381.3200284042185
0.18093135070140282,381.12071505962206
0.1829873887775551,371.85307859420215
0.18504342685370742,363.19551272671663
0.1870994649298597,370.6072286937741
0.18915550300601203,371.6300862019456
0.19121154108216432,370.8867022875687
0.19326757915831663,369.57088883787685
0.19532361723446892,378.3771820380154
0.19737965531062124,378.9477102282653
0.19943569338677355,373.90197014379925
0.20149173146292584,366.18571164325124
0.20354776953907816,368.846761833741
0.20560380761523045,373.6781808664226
0.20765984569138277,374.02701963266094
0.20971588376753506,362.7583163814314
0.21177192184368737,371.1641851491854
0.21382795991983966,388.2346762611029
0.21588399799599198,375.80390561160664
0.2179400360721443,367.6878801210113
0.21999607414829658,364.8443199617055
0.2220521122244489,367.5270057726545
0.2241081503006012,371.68929777834984
0.2261641883767535,371.827569909851
0.2282202264529058,372.6201272229015
0.2302762645290581,376.6663093510173
0.23233230260521043,379.5269058820135
0.23438834068136272,372.3646505568986
0.23644437875751503,365.2687462967074
0.23850041683366732,365.9304691461355
0.24055645490981964,373.8768362149112
0.24261249298597193,367.4135162860707
0.24466853106212424,372.0597920380827
0.24672456913827656,381.28319007506565
0.24878060721442885,379.83493433191813
0.25083664529058114,375.8180838389321
0.2528926833667335,364.0640929611205
0.2549487214428858,362.4410301367664
0.25700475951903806,371.9891336428651
0.25906079759519035,376.3703747740733
0.2611168356713427,369.7901371443231
0.263172873747495,369.67830974972946
0.2652289118236473,381.0850735702981
0.2672849498997996,382.14506561328744
0.2693409879759519,363.66778722266906
0.2713970260521042,360.02272920058937
0.2734530641282565,372.242039615298
0.27550910220440883,381.3227202865202
0.2775651402805611,370.8319429287238
0.2796211783567134,368.040737348369
0.28167721643286575,383.6773699121332
0.28373325450901804,377.8723067123259
0.28578929258517033,361.5369642080946
0.2878453306613226,368.6920026652928
0.28990136873747496,372.19566537164206
0.29195740681362725,376.39821014559914
0.29401344488977954,364.3335695618059
0.29606948296593183,369.7724097732131
0.2981255210420842,390.08407469247317
0.30018155911823646,378.4019618044034
0.30223759719438875,366.4231118900578
0.3042936352705411,354.94072949611524
0.3063496733466934,373.80629492536326
0.3084057114228457,373.330775394321
0.31046174949899796,369.5096165163517
0.3125177875751503,373.93434883520035
0.3145738256513026,375.82159081467444
0.3166298637274549,383.2073972589281
0.31868590180360723,375.18481926343577
0.3207419398797595,354.6472449460167
0.3227979779559118,368.38109905049953
0.3248540160320641,384.5613438353773
0.32691005410821644,366.18924170193316
0.32896609218436873,367.11363533469375
0.331022130260521,383.2205760776289
0.33307816833667336,379.3671126283455
0.33513420641282565,374.1437446932196
0.33719024448897794,353.660905756543
0.33924628256513023,366.4684164796003
0.3413023206412826,384.3829825242153
0.34335835871743486,366.625198195771
0.34541439679358715,366.9666662340066
0.3474704348697395,380.6449219916455
0.3495264729458918,378.5129257521988
0.3515825110220441,379.6131385249507
0.35363854909819636,365.3514791508811
0.3556945871743487,358.0315270049636
0.357750625250501,377.71829076632565
0.3598066633266533,371.903573871484
0.36186270140280563,368.0297864664905
0.3639187394789579,377.8605246462882
0.3659747775551102,378.5237099910912
0.3680308156312625,382.40349194593693
0.37008685370741484,369.16216464101177
0.37214289178356713,354.7229840651059
0.3741989298597194,378.3755962986678
0.3762549679358717,371.2220050426104
0.37831100601202405,369.8849058899825
0.38036704408817634,375.49734712276046
0.38242308216432863,373.06114160396805
0.384479120240481,387.05273348192725
0.38653515831663326,371.43794753517705
0.38859119639278555,353.16815397643137
0.39064723446893784,374.5851184793541
0.3927032725450902,384.2470199176275
0.3947593106212425,363.1243054967576
0.39681534869739477,370.2220382486593
0.3988713867735471,372.87153342424955
0.4009274248496994,390.4094872792452
0.4029834629258517,365.40473901297935
0.405039501002004,362.67733268665046
0.4070955390781563,361.3259746391046
0.4091515771543086,384.37466640353585
0.4112076152304609,376.55190447052456
0.41326365330661324,354.98253964886175
0.41531969138276553,380.0780338083379
0.4173757294589178,394.25054831308245
0.4194317675350701,365.1416336756444
0.42148780561122245,362.3199000145338
0.42354384368737474,370.35180329715257
0.42559988176352703,369.0330024315058
0.4276559198396793,374.95661816953964
0.42971195791583167,371.91455567683386
0.43176799599198395,364.6145816102208
0.43382403406813624,390.2161495155207
0.4358800721442886,385.6984628927179
0.4379361102204409,352.2624445454745
0.43999214829659317,367.1626830357747
0.44204818637274546,368.68784170858953
0.4441042244488978,382.37129170557887
0.4461602625250501,374.0538886445561
0.4482163006012024,361.1320763970386
0.4502723386773547,392.3554750488712
0.452328376753507,371.33771809550035
0.4543844148296593,370.5544696670064
0.4564404529058116,347.9334196862003
0.45849649098196393,382.22051156749296
0.4605525290581162,385.33323495737733
0.4626085671342685,358.35555740661454
0.46466460521042086,371.24511797302256
0.46672064328657314,390.46074340227
0.46877668136272543,375.5158167281167
0.4708327194388777,371.5900350771151
0.47288875751503007,363.0825652714538
0.47494479559118236,360.98899740756394
0.47700083366733464,388.00819160456865
0.479056871743487,359.0523767933454
0.4811129098196393,371.0312737930374
0.48316894789579157,369.188756760372
0.48522498597194386,396.7948312984732
0.4872810240480962,377.1975412142408
0.4893370621242485,347.6477449710261
0.4913931002004008,373.62435677531
0.4934491382765531,386.7675331487149
0.4955051763527054,361.5487867778294
0.4975612144288577,370.6044201830171
0.49961725250501,363.58085677371946
0.5016732905811623,394.9518115103402
0.5037293286573146,382.39788040575775
0.505785366733467,347.03008127618074
0.5078414048096193,371.29077392790407
0.5098974428857715,369.43228289696077
0.5119534809619238,381.5619698168551
0.5140095190380761,368.7828969752318
0.5160655571142284,376.58477811081406
0.5181215951903807,374.510933258764
0.5201776332665331,386.5622882586936
0.5222336713426854,364.8844668447641
0.5242897094188377,352.52947922100515
0.52634574749499,382.2547951328931
0.5284017855711423,371.04707558597084
0.5304578236472945,369.07393162391986
0.5325138617234468,375.8287342049287
0.5345698997995992,375.38300424184376
0.5366259378757515,392.79088477257517
0.5386819759519038,352.5374293712923
0.5407380140280561,367.83337992531136
0.5427940521042084,363.51662558203157
0.5448500901803607,386.1819132316663
0.546906128256513,372.5227068442413
0.5489621663326654,357.5884606535479
0.5510182044088177,388.29120359878976
0.55307424248497,390.8848319734884
0.5551302805611222,360.78714267357253
0.5571863186372745,363.0819014881665
0.5592423567134268,373.9298668957547
0.5612983947895791,372.3947609567863
0.5633544328657315,376.5320521675963
0.5654104709418838,369.0726575295837
0.5674665090180361,369.0982770510697
0.5695225470941884,395.0219135240159
0.5715785851703407,365.64099619717416
0.573634623246493,362.16146654998425
0.5756906613226452,360.1017164250352
0.5777466993987976,384.9335636919806
0.5798027374749499,364.8792302418225
0.5818587755511022,371.7925652511528
0.5839148136272545,379.72372223959576
0.5859708517034068,376.0268761357742
0.5880268897795591,371.47401079682953
0.5900829278557114,364.61895132448814
0.5921389659318637,368.3592629319956
0.5941950040080161,385.073263826782
0.5962510420841683,368.92250246322203
0.5983070801603206,370.74694345855926
0.6003631182364729,364.1837262310068
0.6024191563126252,389.8489693508067
0.6044751943887775,373.2251555517352
0.6065312324649298,369.95837334404064
0.6085872705410822,364.2685862689148
0.6106433086172345,368.376864298851
0.6126993466933868,379.0116097145818
0.6147553847695391,360.69881574303935
0.6168114228456913,374.1278639508221
0.6188674609218436,384.73781792494754
0.6209234989979959,375.9481026399039
0.6229795370741483,371.968287946448
0.6250355751503006,361.7698981272869
0.6270916132264529,365.6012672147888
0.6291476513026052,387.87598150918967
0.6312036893787575,372.37467856880835
0.6332597274549098,359.213869709858
0.6353157655310621,386.194245160225
0.6373718036072145,387.7480143714882
0.6394278416833667,362.6849885308453
0.641483879759519,361.96756713803677
0.6435399178356713,365.9091043249758
0.6455959559118236,380.7894163726155
0.6476519939879759,364.4166426936693
0.6497080320641282,373.4985224982501
0.6517640701402806,377.9989219671828
0.6538201082164329,378.5116408558778
0.6558761462925852,378.93936179999423
0.6579321843687375,358.781885186733
0.6599882224448897,362.2204971464342
0.662044260521042,385.6619685066246
0.6641002985971943,375.25552391249204
0.6661563366733467,360.09262525854575
0.668212374749499,380.31414968069635
0.6702684128256513,387.6428202945508
0.6723244509018036,370.2971009113615
0.6743804889779559,361.8128726852948
0.6764365270541082,359.15478519923937
0.6784925651302605,383.2330436307877
0.6805486032064129,376.8835021256741
0.6826046412825651,362.68771088239873
0.6846606793587174,372.081955795541
0.6867167174348697,379.3252990530823
0.688772755511022,385.5826118053818
0.6908287935871743,361.5831746922288
0.6928848316633266,357.5359772689109
0.694940869739479,382.5650301912618
0.6969969078156313,375.75720133114515
0.6990529458917836,363.43224054039734
0.7011089839679359,374.892313459702
0.7031650220440882,387.64109511646234
0.7052210601202404,382.8327444095457
0.7072770981963927,362.05418845785783
0.7093331362725451,360.91951622624737
0.7113891743486974,367.41114344002125
0.7134452124248497,382.7399024202525
0.715501250501002,374.6743938007138
0.7175572885771543,365.1333762505519
0.7196133266533066,374.5997587735276
0.7216693647294589,383.6406784243818
0.7237254028056113,364.90703989216485
0.7257814408817636,365.108391053862
0.7278374789579158,374.5375673431384
0.7298935170340681,376.531080346082
0.7319495551102204,369.3030780660931
0.7340055931863727,373.1894843238646
0.736061631262525,373.80833455001635
0.7381176693386773,380.1589021764757
0.7401737074148297,378.8399153304519
0.742229745490982,357.1744548510545
0.7442857835671343,363.42152718631314
0.7463418216432866,383.1900382118123
0.7483978597194388,377.5664231577386
0.7504538977955911,362.4363698433487
0.7525099358717434,372.9513203228369
0.7545659739478958,389.6317256172295
0.7566220120240481,371.6602861518369
0.7586780501002004,358.58073472928515
0.7607340881763527,369.1624329935698
0.762790126252505,380.8275317145322
0.7648461643286573,372.78850285689174
0.7669022024048096,363.8750749932656
0.768958240480962,379.0121811661849
0.7710142785571142,382.70986213556176
0.7730703166332665,375.62972084629985
0.7751263547094188,360.08232564545284
0.7771823927855711,359.3683621579077
0.7792384308617234,382.5213608590135
0.7812944689378757,376.35380277258696
0.7833505070140281,367.54343947208037
0.7854065450901804,366.39523276140426
0.7874625831663327,379.84542448693156
0.789518621242485,388.9797226800332
0.7915746593186372,361.4548780879966
0.7936306973947895,359.15040361513314
0.7956867354709418,379.21646163010564
0.7977427735470942,373.23234228831694
0.7997988116232465,369.1455041870285
0.8018548496993988,374.9283403401942
0.8039108877755511,376.0510889784091
0.8059669258517034,380.63897454933095
0.8080229639278557,376.6013704190214
0.810079002004008,359.24954667897356
0.8121350400801604,369.45136040202823
0.8141910781563126,383.4980710659031
0.8162471162324649,366.1861284300934
0.8183031543086172,366.10502073209403
0.8203591923847695,372.5139972740119
0.8224152304609218,383.9063021992992
0.8244712685370741,378.652992044843
0.8265273066132265,355.26257812380703
0.8285833446893788,367.1917628311864
0.8306393827655311,384.32484213649394
0.8326954208416834,366.59524849261163
0.8347514589178356,366.5901315180928
0.8368074969939879,381.33403735093077
0.8388635350701402,379.0458478406376
0.8409195731462926,376.4844698823307
0.8429756112224449,366.6396611580877
0.8450316492985972,370.4605477602038
0.8470876873747495,370.45409728569877
0.8491437254509018,373.4285610281681
0.8511997635270541,371.9942501879559
0.8532558016032064,376.739822136505
0.8553118396793586,378.0536491124342
0.857367877755511,377.3678790558521
0.8594239158316633,367.96413743641705
0.8614799539078156,357.3964108510621
0.8635359919839679,375.54318855555834
0.8655920300601202,382.3858851058612
0.8676480681362725,361.89014554414985
0.8697041062124248,370.19293332293614
0.8717601442885772,386.1518153807054
0.8738161823647295,380.1174443067748
0.8758722204408818,370.0047649260665
0.877928258517034,354.99935808877046
0.8799842965931863,376.4324037581242
0.8820403346693386,384.62441942773967
0.8840963727454909,361.907080923532
0.8861524108216433,369.3718169579505
0.8882084488977956,374.2457510889961
0.8902644869739479,387.6234876109908
0.8923205250501002,373.48356879792635
0.8943765631262525,349.68095819082777
0.8964326012024048,372.81360124246385
0.898488639278557,383.0598754502909
0.9005446773547094,377.1968409268683
0.9026007154308617,360.9835384924832
0.904656753507014,381.4133629350284
0.9067127915831663,379.69050797372176
0.9087688296593186,375.18282889403014
0.9108248677354709,366.05760265086343
0.9128809058116232,360.25574017284373
0.9149369438877756,381.03353232365623
0.9169929819639279,365.3070393358971
0.9190490200400802,368.39072951117174
0.9211050581162324,381.04350714119533
0.9231610961923847,379.15932925291474
0.925217134268537,379.4707568471848
0.9272731723446893,366.36069494798994
0.9293292104208417,356.7212934573544
0.931385248496994,383.7477061292444
0.9334412865731463,380.71688050545237
0.9354973246492986,353.15055242022123
0.9375533627254509,373.8183731804727
0.9396094008016032,391.57849134377193
0.9416654388777554,383.23638380394044
0.9437214769539078,354.2894869404854
0.9457775150300601,362.84814944201634
0.9478335531062124,381.84264980951536
0.9498895911823647,381.57782872317887
0.951945629258517,358.2329902136263
0.9540016673346693,374.4945715720073
0.9560577054108216,374.14278670436187
0.958113743486974,386.77718048152354
0.9601697815631263,372.90558103325515
0.9622258196392786,351.05032896677415
0.9642818577154308,379.6315773493501
0.9663378957915831,370.8393126139603
0.9683939338677354,373.89456523610295
0.9704499719438877,371.7185750488416
0.9725060100200401,370.71995603211906
0.9745620480961924,392.4759244197599
0.9766180861723447,372.7897232718657
0.978674124248497,347.0674036650899
0.9807301623246493,378.35345502541844
0.9827862004008016,385.60158287647
0.9848422384769538,359.82425164328095
0.9868982765531062,367.73007117580715
0.9889543146292585,381.8310256037207
0.9910103527054108,394.6721087066158
0.9930663907815631,363.35748811344587
0.9951224288577154,362.59812840499166
0.9971784669338677,360.2464476311775
0.99923450501002,384.93738370047197
1.0012905430861723,364.85072878301065
1.0033465811623246,371.5967041312118
1.0054026192384768,382.99635564407794
1.0074586573146291,376.8835693844519
1.0095146953907816,384.1400507721762
1.011570733466934,346.82496858573205
1.0136267715430862,369.4817385669146
1.0156828096192385,385.88170487340255
1.0177388476953908,364.8424303874833
1.019794885771543,369.5058030845926
1.0218509238476954,376.15730176951797
1.0239069619238477,391.964845918735
1.025963,372.2779690189494
1.0280190380761522,365.20494286444074
1.0300750761523045,351.647125423744
1.0321311142284568,382.8767121403776
1.0341871523046091,387.93702163123686
1.0362431903807614,355.2634162368959
1.038299228456914,373.0249724184889
1.0403552665330662,390.01606509502767
1.0424113046092185,373.6486677808683
1.0444673426853708,371.17007461646955
1.046523380761523,349.6494610830433
1.0485794188376754,380.39398256069757
1.0506354569138276,386.91001403693434
1.05269149498998,359.1369143854269
1.0547475330661322,372.9350143690665
1.0568035711422845,384.7004170441035
1.0588596092184368,376.80278574981384
1.060915647294589,377.48676201684174
1.0629716853707414,346.1979043972226
1.0650277234468937,379.3765965115108
1.067083761523046,370.28182055105026
1.0691397995991985,377.8018509367776
1.0711958376753508,370.30141675471396
1.073251875751503,367.11442787443787
1.0753079138276553,395.7911008594184
1.0773639519038076,379.0004976879781
1.07941998997996,350.06176241271413
1.0814760280561122,371.09176373739393
1.0835320661322645,371.2208154827704
1.0855881042084168,381.4819218657991
1.087644142284569,368.68044974845816
1.0897001803607214,364.60319933597333
1.0917562184368736,388.8992469878356
1.093812256513026,371.4485331118244
1.0958682945891782,365.884237224771
1.0979243326653307,368.40354330713694
1.099980370741483,369.7860702231436
1.1020364088176353,382.4222550820235
1.1040924468937876,371.13117758914336
1.10614848496994,361.30193579470847
1.1082045230460922,388.99896679323376
1.1102605611222445,374.8903017373242
1.1123165991983968,368.241818229171
1.114372637274549,366.2132255101517
1.1164286753507013,378.831315130236
1.1184847134268536,369.09286104355687
1.120540751503006,370.8951646383074
1.1225967895791582,359.7445422061958
1.1246528276553105,386.14254978043385
1.126708865731463,389.00442896327206
1.1287649038076153,367.0872880133937
1.1308209418837676,351.60033509077766
1.1328769799599199,378.13873394135067
1.1349330180360722,380.47838276542006
1.1369890561122244,362.4693071925124
1.1390450941883767,372.65103301577955
1.141101132264529,385.3333263614918
1.1431571703406813,384.81988784535133
1.1452132084168336,362.1339886235429
1.147269246492986,364.9810623986953
1.1493252845691382,374.4077920792342
1.1513813226452905,381.8339114073228
1.1534373607214428,362.2559023220756
1.1554933987975953,370.44254915167653
1.1575494368737476,378.693765923993
1.1596054749498999,379.14577134740074
1.1616615130260521,381.30547676957485
1.1637175511022044,362.661432704128
1.1657735891783567,362.2350457884022
1.167829627254509,380.93723791103565
1.1698856653306613,365.8430821622341
1.1719417034068136,373.5571821477496
1.1739977414829659,374.98090425635564
1.1760537795591182,379.02539118410783
1.1781098176352705,382.92487303035045
1.1801658557114227,361.61386568934773
1.182221893787575,360.1127688904603
1.1842779318637273,385.2419205280052
1.1863339699398798,373.9659044944208
1.1883900080160321,361.18831762210357
1.1904460460921844,377.50013625880945
1.1925020841683367,383.6818955948344
1.194558122244489,374.00681647495975
1.1966141603206413,367.66049047427384
1.1986701983967936,363.32589191990655
1.2007262364729459,370.65692930533555
1.2027822745490981,384.4571570692402
1.2048383126252504,369.8794682096273
1.2068943507014027,365.50728397648305
1.208950388777555,382.97572268716186
1.2110064268537073,378.1747404158343
1.2130624649298596,370.8521341559818
1.215118503006012,359.10153518043217
1.2171745410821644,369.2151910014464
1.2192305791583167,386.0132771236707
1.221286617234469,368.71274054194373
1.2233426553106213,362.5491918549001
1.2253986933867735,385.55555923615856
1.2274547314629258,382.0137881045631
1.2295107695390781,364.0668840523147
1.2315668076152304,364.8566731010443
1.2336228456913827,374.33318658975776
1.235678883767535,375.69709678104476
1.2377349218436873,367.5690462097906
1.2397909599198396,373.7223358508137
1.2418469979959919,376.87615916770534
1.2439030360721444,378.15793569348347
1.2459590741482967,380.02131466433906
1.248015112224449,359.63276685124146
1.2500711503006012,362.83860862995294
1.2521271883767535,384.7161786097967
1.2541832264529058,372.5908287398809
1.256239264529058,363.1174186816296
1.2582953026052104,382.1593317621562
1.2603513406813627,383.97924532987884
1.262407378757515,372.6765318415554
1.2644634168336673,367.33620992170967
1.2665194549098195,362.7301271348244
1.2685754929859718,374.9600035778391
1.2706315310621241,380.69839293550314
1.2726875691382766,363.02964200092055
1.274743607214429,369.1686252345047
1.2767996452905812,389.9642423894975
1.2788556833667335,375.3773765226776
1.2809117214428858,360.2691812963523
1.282967759519038,369.21969355203817
1.2850237975951904,371.9052388479082
1.2870798356713427,375.67154197209055
1.289135873747495,375.8302524727402
1.2911919118236472,374.4940169783753
1.2932479498997995,380.23473988058294
1.2953039879759518,379.3013883041236
1.297360026052104,364.8899532892166
1.2994160641282564,360.63231310052674
1.301472102204409,372.1446539530796
1.3035281402805612,377.63593504685224
1.3055841783567135,377.7824458771398
1.3076402164328658,366.03239294833656
1.309696254509018,379.69627491036886
1.3117522925851703,380.7429910007888
1.3138083306613226,366.7664195202364
1.315864368737475,364.8453896988813
1.3179204068136272,367.19271087283056
1.3199764448897795,378.4984668307772
1.3220324829659318,376.61818469977896
1.324088521042084,361.539465399652
1.3261445591182364,377.9737878926567
1.3282005971943887,390.12275252774583
1.330256635270541,377.96060555817536
1.3323126733466935,356.711501767231
1.3343687114228457,366.51771117560185
1.336424749498998,385.1313204831096
1.3384807875751503,369.397501465556
1.3405368256513026,366.21349985057026
1.342592863727455,371.82571869299943
1.3446489018036072,385.0227071466469
1.3467049398797595,382.87047002764814
1.3487609779559118,357.25715044660745
1.350817016032064,364.4920128087401
